Product ID,Price,Competitor Price,Elasticity Index,Discount,Sales Volume,Customer Reviews,Return Rate (%),Storage Cost
1456,27.21,25.04,2.48,0.1,220,4.88,3.14,18.56
1457,65.39,64.39,1.85,0.05,69,3.86,16.86,17.46
1458,46.51,44.72,2.01,0.1,104,4.22,17.9,5.77
1459,13.7,14.81,0.99,0.15,327,4.54,15.56,19.8
1460,41.26,44.3,1.85,0.1,161,4.5,12.09,13.71
1461,33.87,32.09,0.59,0.2,281,2.68,11.81,6.44
1462,71.75,65.74,2.18,0.05,25,4.35,9.94,13.94
1463,95.39,97.82,0.84,0.2,105,4.87,5.4,13.66
1464,34.12,33.01,1.89,0.1,192,4.25,8.29,12.52
1465,83.03,85.89,0.95,0.2,225,4.59,19.81,14.52
1466,14.98,13.58,0.64,0.0,186,3.71,3.77,6.1
1467,58.43,54.15,1.46,0.1,117,3.3,11.31,19.6
1468,16.35,16.96,0.84,0.2,444,4.19,17.46,17.3
1469,94.06,88.65,1.96,0.15,5,3.73,9.61,15.17
1470,78.97,84.62,0.98,0.1,176,4.74,12.51,1.5
1471,69.22,63.11,1.18,0.0,86,4.94,16.73,12.22
1472,84.15,79.36,1.63,0.15,47,4.55,11.4,14.42
1473,68.28,75.08,1.07,0.1,221,4.98,14.9,17.23
1474,97.2,95.9,1.26,0.15,55,3.37,7.6,18.98
1475,74.26,77.27,2.13,0.1,5,4.74,14.93,18.4
1476,93.22,87.3,0.86,0.1,106,3.32,1.78,8.71
1477,56.54,57.78,0.66,0.05,307,2.8,3.91,18.03
1478,20.54,21.46,1.16,0.2,546,4.05,13.11,1.01
1479,57.54,55.4,1.35,0.1,153,3.64,9.53,7.68
1480,21.42,22.83,1.59,0.0,253,4.8,16.74,3.16
1481,63.32,64.63,1.24,0.2,166,3.73,7.5,17.78
1482,53.42,52.24,2.08,0.05,33,4.82,15.58,18.63
1483,66.03,66.79,0.58,0.2,300,2.7,3.64,5.86
1484,10.9,11.07,1.36,0.2,228,4.58,18.67,7.98
1485,27.54,25.69,1.26,0.1,224,4.4,8.95,19.69
1486,54.22,53.16,1.8,0.0,74,4.3,5.39,11.76
1487,95.55,92.55,2.43,0.1,6,3.39,15.99,10.44
1488,44.52,43.64,1.52,0.0,151,4.46,19.01,10.51
1489,48.19,50.71,2.47,0.0,41,3.71,18.44,14.23
1490,74.32,74.06,1.1,0.15,132,4.29,5.52,19.14
1491,64.34,70.01,0.56,0.1,219,3.88,13.77,7.97
1492,36.9,35.38,0.83,0.05,216,2.89,11.39,4.28
1493,46.97,46.18,1.29,0.2,119,2.66,14.78,4.52
1494,29.59,31.29,1.13,0.15,170,3.42,10.25,1.39
1495,96.94,97.83,0.69,0.05,178,4.83,9.93,11.55
1496,21.76,21.96,1.37,0.1,336,3.82,17.77,18.65
1497,43.47,39.58,1.18,0.0,160,4.51,17.55,14.55
1498,12.33,12.08,0.75,0.1,463,3.94,15.96,19.87
1499,29.96,28.59,1.09,0.1,270,4.89,14.39,18.28
1500,80.24,88.26,2.27,0.15,23,3.42,13.89,10.35
1501,28.11,27.03,1.1,0.05,220,2.64,2.07,10.24
1502,17.21,18.53,1.93,0.15,322,4.45,15.24,12.94
1503,52.7,54.56,1.72,0.05,49,4.26,13.12,3.11
1504,10.9,10.55,1.35,0.15,347,3.82,6.75,12.55
1505,17.63,17.78,0.98,0.2,382,3.32,16.58,9.82
1506,82.69,88.32,1.24,0.0,32,2.97,16.82,13.21
1507,79.43,85.52,1.68,0.0,17,3.71,18.71,11.74
1508,92.36,86.09,1.2,0.0,60,4.17,8.95,6.9
1509,86.91,84.12,0.93,0.2,155,3.95,11.47,12.55
1510,71.49,69.13,0.73,0.2,294,3.59,18.21,7.95
1511,14.71,13.36,2.26,0.0,313,3.85,7.02,4.7
1512,80.46,82.04,1.38,0.0,57,2.77,16.14,13.83
1513,86.1,92.21,1.75,0.05,61,4.24,19.85,6.82
1514,81.92,79.98,1.48,0.05,6,4.34,13.39,17.89
1515,55.76,58.44,2.25,0.1,5,2.53,19.69,4.79
1516,30.96,31.75,1.59,0.15,91,3.18,10.8,12.4
1517,86.08,83.94,1.46,0.05,37,2.73,3.91,11.86
1518,75.44,70.03,2.35,0.05,69,5.0,4.34,4.76
1519,98.27,102.38,1.94,0.05,5,3.98,14.9,9.36
1520,24.01,25.72,0.72,0.05,535,3.66,1.02,13.84
1521,30.31,31.44,0.86,0.2,203,3.66,13.58,7.05
1522,29.06,26.26,2.07,0.1,253,4.91,3.87,3.16
1523,81.33,76.71,2.17,0.05,16,4.15,19.7,12.69
1524,26.82,24.51,1.59,0.15,110,2.92,4.1,5.26
1525,16.0,16.22,1.61,0.05,311,3.62,11.5,13.95
1526,99.87,104.99,1.76,0.2,28,4.44,13.72,16.95
1527,12.23,11.28,1.38,0.0,223,3.56,16.57,3.34
1528,85.17,90.94,1.86,0.0,24,3.27,9.73,9.31
1529,42.88,43.36,0.72,0.1,421,4.98,18.74,9.45
1530,85.75,89.0,2.42,0.0,5,4.84,10.12,13.02
1531,59.92,65.56,2.0,0.05,53,4.85,5.79,7.35
1532,91.15,83.56,1.76,0.2,73,2.83,12.27,8.95
1533,93.36,100.85,1.13,0.1,107,3.09,13.5,1.23
1534,10.82,10.01,0.82,0.05,288,3.61,10.64,3.33
1535,16.79,16.43,1.32,0.0,283,4.58,14.93,11.83
1536,32.53,34.82,1.82,0.15,131,4.34,8.99,5.1
1537,70.24,75.95,1.77,0.05,5,4.62,1.08,3.75
1538,89.94,90.06,1.27,0.15,67,4.8,6.03,7.16
1539,51.39,52.36,1.73,0.15,79,4.45,18.97,4.11
1540,64.63,67.32,2.13,0.1,59,3.15,15.5,2.13
1541,26.96,28.76,0.55,0.2,596,3.21,4.6,6.39
1542,82.45,76.21,1.4,0.0,6,3.38,2.27,4.12
1543,97.06,103.08,2.02,0.0,25,3.26,7.67,16.19
1544,34.17,34.05,1.59,0.05,78,3.12,16.89,2.19
1545,54.53,54.0,1.8,0.0,100,4.38,3.01,15.2
1546,17.75,17.48,1.53,0.1,269,2.58,11.32,8.27
1547,60.32,60.43,2.48,0.0,71,4.32,6.23,13.83
1548,55.25,60.17,0.61,0.05,296,4.56,14.8,2.0
1549,23.0,23.22,1.48,0.0,106,2.67,1.01,18.49
1550,49.79,54.3,0.68,0.2,376,2.65,6.27,15.58
1551,40.07,37.51,0.82,0.15,379,3.21,13.91,3.66
1552,56.96,59.52,1.27,0.15,148,3.02,11.39,5.16
1553,62.71,66.62,0.81,0.15,283,3.95,15.8,13.24
1554,10.76,11.15,2.43,0.2,567,4.19,4.0,18.51
1555,78.49,80.17,2.39,0.1,5,4.09,11.09,9.47
1556,74.17,75.13,1.17,0.05,87,3.39,4.72,10.23
1557,42.97,46.07,1.78,0.2,150,3.75,13.15,5.52
1558,14.76,15.71,1.57,0.05,293,4.1,3.5,8.28
1559,77.94,72.06,2.13,0.1,5,2.8,3.83,6.43
1560,95.97,102.66,1.75,0.2,32,3.07,7.24,7.66
1561,31.61,31.07,0.5,0.0,315,4.73,8.64,1.39
1562,39.12,37.19,2.03,0.1,66,3.36,10.47,1.78
1563,26.54,28.51,1.99,0.15,290,4.5,12.03,13.93
1564,61.92,61.08,1.52,0.2,76,3.13,9.91,13.95
1565,23.94,25.41,2.31,0.1,232,2.6,1.87,7.27
1566,42.06,40.07,2.32,0.1,88,3.75,7.53,17.82
1567,72.73,65.52,1.55,0.2,60,4.73,2.17,6.06
1568,60.41,60.36,1.72,0.15,57,4.55,3.24,8.52
1569,44.78,41.2,2.49,0.15,94,3.13,2.76,14.9
1570,47.82,50.26,1.1,0.1,194,4.77,4.0,15.13
1571,60.59,57.88,1.15,0.05,139,3.7,16.45,17.36
1572,10.53,10.41,0.87,0.1,237,2.62,12.92,1.55
1573,17.07,15.66,2.29,0.2,317,2.57,10.63,4.49
1574,89.31,85.5,1.99,0.2,63,3.71,14.91,13.17
1575,17.01,17.97,0.71,0.2,344,3.87,19.26,7.43
1576,73.61,68.48,2.46,0.15,15,2.7,8.94,1.83
1577,92.8,95.53,1.96,0.0,16,4.81,7.98,12.14
1578,34.36,37.23,2.2,0.2,196,4.3,19.58,8.47
1579,43.34,44.9,0.6,0.2,454,4.5,15.66,7.92
1580,61.2,65.01,1.51,0.05,86,3.96,15.77,6.02
1581,89.35,82.37,1.9,0.05,5,4.16,12.4,1.11
1582,94.77,90.05,1.59,0.1,23,3.47,10.63,4.46
1583,76.56,82.6,1.83,0.1,64,4.2,11.46,10.01
1584,17.8,18.56,2.14,0.1,317,4.95,13.39,6.24
1585,70.22,72.18,1.25,0.2,192,4.12,8.16,17.61
1586,46.93,48.46,2.2,0.05,24,3.35,15.86,3.72
1587,52.36,51.46,0.83,0.1,233,3.21,18.28,17.63
1588,14.42,13.11,1.04,0.05,314,4.91,11.85,8.69
1589,27.2,28.74,0.59,0.2,369,2.96,8.25,6.24
1590,81.15,84.05,1.23,0.2,78,4.52,14.22,6.78
1591,50.86,50.58,1.26,0.1,159,3.66,4.46,7.27
1592,37.15,40.12,2.11,0.2,231,3.61,19.4,10.62
1593,44.56,43.1,1.81,0.2,54,4.37,13.5,7.72
1594,86.9,83.32,1.37,0.05,34,2.87,2.28,13.3
1595,77.41,83.18,1.8,0.0,26,3.67,11.07,9.08
1596,34.51,36.56,0.61,0.15,411,2.59,15.26,13.76
1597,20.58,20.64,0.86,0.1,288,4.18,6.28,12.48
1598,32.68,30.27,1.75,0.0,62,2.65,1.97,5.64
1599,92.87,87.58,1.78,0.1,5,2.72,10.29,16.44
1600,62.34,64.29,2.05,0.0,48,4.61,16.84,16.18
1601,58.01,56.68,1.31,0.2,101,3.61,5.78,19.79
1602,63.68,67.96,1.95,0.1,48,3.0,14.62,4.33
1603,42.94,46.81,1.87,0.0,78,3.98,8.75,17.11
1604,82.64,87.69,2.43,0.15,5,3.8,2.13,17.57
1605,57.1,55.7,0.93,0.2,131,3.53,6.78,13.2
1606,20.51,21.69,1.6,0.1,307,4.76,6.96,10.62
1607,21.62,20.97,1.7,0.1,130,4.37,18.19,19.19
1608,58.32,54.43,2.5,0.0,21,2.88,19.65,19.48
1609,94.29,85.49,0.9,0.1,88,3.93,4.99,13.19
1610,37.75,36.89,1.55,0.2,165,2.72,9.18,7.83
1611,88.26,95.38,1.19,0.05,102,3.11,19.56,16.53
1612,78.77,74.66,1.55,0.0,5,4.77,8.74,2.7
1613,32.3,30.41,0.96,0.15,313,3.66,7.63,6.52
1614,13.27,14.52,0.6,0.1,459,4.73,3.09,19.73
1615,19.17,17.35,1.65,0.2,246,2.91,15.31,16.47
1616,75.56,79.88,1.17,0.1,115,3.01,9.49,18.85
1617,27.97,26.97,0.86,0.15,484,3.38,13.13,12.3
1618,43.41,39.4,1.15,0.2,226,3.42,10.69,8.75
1619,55.15,59.76,0.6,0.15,351,4.36,4.32,19.61
1620,75.29,69.87,2.4,0.2,13,4.0,4.35,6.88
1621,20.19,20.4,1.66,0.05,270,3.88,18.86,15.39
1622,46.57,44.47,2.13,0.2,50,4.01,17.9,11.61
1623,53.66,48.99,1.35,0.15,166,4.33,12.6,5.34
1624,58.67,53.39,2.31,0.0,112,4.73,1.02,1.33
1625,83.65,77.22,1.47,0.05,63,3.54,9.23,8.29
1626,25.45,23.27,1.65,0.1,277,4.51,11.08,11.41
1627,82.7,87.01,1.48,0.05,25,3.74,9.54,4.48
1628,72.36,72.15,1.97,0.05,53,4.31,18.58,8.88
1629,60.03,58.14,1.63,0.1,69,4.69,1.78,12.69
1630,72.96,71.77,1.04,0.2,134,2.58,13.44,14.58
1631,47.08,51.12,0.79,0.05,357,3.87,6.96,2.0
1632,22.46,24.3,1.71,0.05,218,4.97,11.63,13.62
1633,69.92,72.93,1.48,0.0,83,3.74,13.46,2.08
1634,57.22,61.62,0.69,0.0,312,4.66,9.38,1.54
1635,67.54,65.11,1.29,0.15,156,2.96,3.82,3.9
1636,40.42,39.46,1.53,0.1,112,4.01,10.86,13.42
1637,91.62,93.7,2.15,0.2,23,4.68,18.73,2.0
1638,62.86,64.42,0.65,0.2,150,3.58,11.18,1.4
1639,17.69,17.62,1.2,0.15,560,3.72,3.34,3.24
1640,50.48,49.48,2.15,0.2,137,2.71,16.66,19.04
1641,78.07,85.66,1.8,0.2,35,2.61,5.21,18.24
1642,81.47,86.7,1.08,0.0,118,3.67,8.03,2.64
1643,54.51,53.8,2.19,0.2,93,4.61,9.15,6.78
1644,90.53,94.64,1.49,0.2,74,4.83,7.45,19.0
1645,34.09,32.52,1.5,0.15,92,4.15,8.68,2.86
1646,46.95,43.2,2.45,0.15,80,4.57,16.11,2.8
1647,90.87,88.19,2.39,0.05,13,4.34,5.24,2.63
1648,90.66,88.9,1.22,0.2,134,4.25,9.94,19.55
1649,71.71,64.78,0.78,0.2,287,4.42,1.38,15.12
1650,87.31,92.81,1.15,0.2,120,3.76,10.65,5.08
1651,17.99,17.48,0.56,0.0,196,3.64,3.12,1.87
1652,87.85,89.26,0.54,0.2,186,2.9,6.36,19.34
1653,38.86,35.54,1.29,0.0,118,4.61,7.17,9.08
1654,26.05,24.36,2.38,0.05,130,2.61,2.56,12.37
1655,31.54,34.0,2.24,0.1,104,3.17,7.85,6.3
1656,47.62,48.65,1.52,0.2,238,3.8,10.46,15.41
1657,32.61,35.54,1.63,0.15,254,4.93,9.19,4.74
1658,38.85,42.73,0.51,0.15,365,4.46,6.33,15.95
1659,22.15,21.58,0.93,0.2,349,3.42,6.6,5.38
1660,36.66,35.18,0.55,0.0,301,4.28,13.04,2.86
1661,61.51,65.91,2.01,0.15,68,4.83,14.65,10.1
1662,49.77,54.73,0.79,0.15,305,3.85,11.95,16.45
1663,41.2,42.27,2.24,0.05,128,3.65,19.55,8.31
1664,77.18,81.74,1.79,0.05,34,3.88,18.95,1.55
1665,90.42,95.51,0.96,0.05,149,3.28,2.87,11.51
1666,78.11,75.85,0.82,0.15,250,4.77,5.97,13.93
1667,39.88,40.47,1.76,0.15,101,4.49,17.5,15.07
1668,77.0,82.13,2.3,0.2,25,4.26,1.56,8.64
1669,23.68,24.57,1.94,0.2,140,3.97,12.25,2.84
1670,21.73,19.65,1.2,0.0,336,4.92,19.14,12.1
1671,41.11,39.76,1.67,0.15,156,3.24,13.9,7.26
1672,82.69,76.81,1.12,0.2,145,3.21,2.75,18.99
1673,32.17,30.45,2.5,0.2,150,3.11,15.21,10.55
1674,15.69,16.97,2.0,0.05,391,4.35,8.15,9.97
1675,21.85,19.83,1.73,0.05,277,4.49,18.51,6.87
1676,87.29,82.4,1.35,0.05,56,3.99,6.44,7.44
1677,67.04,64.49,1.74,0.1,39,4.13,9.99,10.74
1678,32.79,33.55,1.18,0.2,276,3.37,15.19,6.83
1679,59.98,60.39,0.56,0.05,148,2.6,5.89,17.95
1680,57.48,54.24,1.29,0.05,148,3.13,4.45,9.34
1681,68.99,64.36,2.36,0.15,5,3.96,1.05,6.55
1682,30.99,29.36,1.75,0.05,248,4.53,10.27,3.95
1683,87.8,87.84,0.67,0.15,222,4.44,18.64,13.77
1684,37.84,36.11,2.27,0.0,119,2.95,6.35,1.49
1685,72.47,78.96,1.04,0.05,62,2.63,1.82,9.55
1686,11.45,11.37,0.99,0.15,644,4.63,12.79,11.45
1687,43.54,39.7,1.09,0.05,229,2.69,2.07,7.46
1688,41.65,43.56,1.65,0.0,170,3.48,10.63,15.25
1689,58.91,56.9,1.59,0.05,61,2.74,8.25,13.84
1690,16.55,17.05,1.48,0.15,495,3.91,10.03,19.46
1691,81.11,77.54,1.94,0.0,14,3.41,4.09,10.67
1692,29.6,30.02,1.13,0.0,219,3.01,2.71,11.22
1693,70.93,74.79,2.06,0.0,15,3.99,15.23,5.67
1694,82.29,89.33,0.85,0.1,108,3.41,5.67,8.32
1695,60.57,57.68,2.07,0.15,63,2.92,16.21,1.51
1696,76.68,74.15,1.83,0.1,52,4.25,15.41,14.1
1697,69.57,69.07,1.87,0.0,27,4.59,4.77,6.92
1698,42.0,45.59,1.46,0.1,94,3.18,18.26,11.27
1699,82.8,89.44,1.83,0.05,77,2.97,4.06,5.84
1700,36.52,33.53,0.66,0.1,278,2.69,16.15,12.8
1701,61.41,56.89,2.2,0.2,52,3.82,8.99,9.5
1702,77.09,77.02,0.61,0.0,186,4.58,4.48,10.16
1703,44.11,40.64,0.8,0.0,139,3.13,18.82,18.91
1704,37.25,36.1,1.65,0.15,163,3.65,19.3,14.42
1705,51.34,47.73,1.98,0.05,70,2.9,10.72,5.98
1706,83.62,85.89,0.65,0.15,181,3.51,9.91,10.57
1707,93.69,102.12,2.34,0.1,21,2.54,18.12,9.87
1708,59.06,64.92,2.45,0.2,59,4.78,12.33,16.11
1709,69.53,67.8,1.71,0.2,66,4.19,6.05,16.83
1710,91.29,93.1,1.46,0.2,63,3.33,9.08,6.39
1711,18.87,20.21,1.98,0.2,191,4.7,16.88,16.6
1712,30.89,28.52,1.16,0.05,90,2.96,17.33,4.41
1713,73.8,76.6,1.49,0.1,84,2.7,18.85,15.49
1714,84.14,82.6,2.33,0.2,23,4.86,6.48,5.73
1715,87.13,82.01,2.41,0.0,21,3.27,13.92,6.66
1716,47.36,46.44,2.35,0.1,102,4.84,2.3,17.2
1717,18.04,16.51,1.02,0.05,207,4.09,14.79,8.98
1718,49.4,51.33,0.96,0.2,356,4.95,11.7,19.82
1719,30.77,29.24,1.1,0.05,343,4.38,5.75,3.89
1720,36.21,34.84,1.38,0.2,118,2.76,13.44,9.8
1721,79.5,73.48,1.13,0.0,55,4.63,3.57,14.92
1722,16.8,18.02,1.25,0.1,209,2.87,7.34,1.1
1723,84.48,84.37,1.74,0.0,28,4.23,8.62,3.89
1724,48.49,49.19,2.03,0.2,53,3.75,15.77,1.39
1725,63.65,64.53,1.97,0.15,58,4.27,6.87,19.86
1726,18.07,17.75,2.13,0.1,134,4.41,1.93,15.45
1727,40.36,37.88,0.56,0.05,314,4.51,4.43,8.1
1728,18.07,18.96,0.6,0.2,852,4.59,12.55,3.97
1729,96.54,89.34,2.08,0.0,5,4.62,1.29,2.72
1730,82.65,76.11,1.57,0.15,48,3.53,16.05,11.11
1731,51.37,53.53,1.66,0.2,143,4.72,18.12,19.54
1732,30.12,28.37,0.61,0.05,341,4.3,10.41,13.82
1733,94.01,90.38,1.01,0.0,92,4.6,14.44,7.94
1734,41.01,40.81,1.78,0.1,134,4.97,9.79,10.52
1735,24.49,24.24,2.22,0.15,101,2.79,6.87,19.98
1736,60.68,63.22,2.33,0.2,50,3.43,4.13,10.86
1737,94.94,97.28,1.5,0.2,66,4.52,10.85,19.32
1738,10.34,10.64,1.59,0.2,284,2.72,18.67,1.31
1739,31.43,32.78,2.17,0.2,135,3.85,17.91,14.7
1740,94.46,90.54,1.58,0.0,8,4.65,18.47,12.92
1741,25.4,24.5,1.53,0.1,276,2.55,19.36,14.02
1742,20.19,19.94,2.31,0.05,286,4.85,4.14,11.84
1743,61.32,58.96,2.08,0.15,62,4.95,3.78,1.84
1744,87.57,96.06,2.32,0.2,7,3.31,9.13,3.84
1745,52.94,56.27,0.94,0.2,235,4.42,14.1,18.52
1746,99.51,92.84,1.55,0.1,17,2.82,9.35,5.43
1747,71.13,64.09,2.18,0.1,11,4.43,17.95,19.87
1748,16.67,15.14,0.72,0.0,218,3.7,14.63,13.91
1749,99.35,94.27,2.09,0.0,5,4.65,13.05,9.44
1750,46.71,43.11,0.87,0.0,101,3.03,2.35,18.48
1751,35.87,36.11,2.12,0.15,179,4.18,4.33,16.1
1752,60.21,64.52,1.72,0.0,53,4.47,9.13,9.15
1753,37.39,39.16,0.89,0.2,145,3.01,19.55,2.3
1754,17.78,16.77,1.45,0.0,217,4.55,7.35,17.5
1755,10.13,9.92,1.86,0.15,649,4.89,12.97,15.54
1756,50.46,50.54,1.77,0.0,92,4.04,19.79,16.02
1757,85.32,90.61,1.35,0.0,116,4.46,6.02,15.15
1758,61.51,65.68,2.3,0.2,54,3.83,4.17,6.24
1759,99.93,108.12,1.54,0.2,32,4.0,11.38,17.32
1760,35.82,35.88,1.51,0.2,213,2.53,11.49,1.04
1761,35.24,36.61,0.62,0.0,292,3.81,18.52,5.51
1762,24.38,22.48,2.34,0.2,262,3.94,1.5,1.88
1763,24.77,25.09,0.85,0.1,233,4.18,8.74,3.1
1764,35.67,33.87,1.56,0.05,140,2.92,6.93,11.12
1765,81.36,80.24,2.11,0.05,43,3.1,11.85,1.71
1766,91.52,93.97,0.93,0.2,72,4.39,1.18,4.45
1767,97.76,93.01,1.55,0.15,18,2.92,14.51,5.42
1768,30.91,28.14,0.98,0.2,306,3.54,10.21,13.45
1769,89.32,80.57,2.02,0.2,14,3.13,14.31,9.91
1770,39.54,35.76,1.63,0.0,97,3.86,9.51,9.71
1771,20.16,18.17,2.21,0.15,240,4.97,10.01,15.6
1772,88.3,81.42,2.29,0.2,5,4.63,18.02,9.68
1773,67.25,63.75,1.8,0.1,48,3.17,5.01,7.62
1774,24.83,23.44,1.95,0.05,255,3.42,5.13,19.29
1775,48.68,53.42,1.6,0.1,198,4.8,11.63,1.16
1776,35.85,34.46,1.27,0.1,176,4.75,13.54,6.8
1777,76.31,70.63,1.8,0.1,5,2.9,7.74,12.58
1778,50.81,51.27,2.32,0.15,69,4.57,10.87,15.87
1779,99.04,106.13,1.33,0.15,47,3.24,5.33,16.51
1780,14.93,15.46,1.13,0.15,552,3.86,3.58,1.88
1781,41.95,40.24,1.28,0.05,72,2.51,5.53,14.47
1782,53.37,54.03,1.37,0.0,194,5.0,18.41,14.68
1783,55.28,57.66,0.65,0.2,307,4.4,16.23,5.07
1784,38.43,40.19,1.5,0.2,232,3.1,3.66,3.14
1785,75.63,78.15,1.49,0.0,54,4.21,1.88,15.24
1786,88.73,95.31,1.68,0.2,98,3.23,2.77,5.74
1787,94.48,101.48,1.23,0.1,42,2.72,6.58,1.03
1788,82.46,83.76,1.73,0.05,5,3.56,16.42,5.25
1789,86.55,85.34,2.26,0.2,21,4.03,7.11,1.59
1790,59.55,61.24,2.41,0.05,25,2.72,4.53,5.73
1791,84.33,89.7,1.67,0.0,5,3.8,8.52,7.37
1792,37.32,33.63,0.59,0.2,440,3.79,3.36,6.16
1793,45.86,50.38,2.44,0.05,99,4.07,9.93,18.48
1794,38.52,36.08,1.91,0.1,138,3.11,13.84,5.42
1795,52.06,51.76,1.17,0.1,109,2.55,8.01,9.88
1796,35.7,38.36,0.79,0.0,128,3.31,4.3,19.19
1797,96.55,91.24,0.79,0.15,176,3.5,9.61,17.7
1798,38.16,37.98,0.84,0.2,177,4.09,15.49,6.88
1799,18.82,17.44,0.59,0.1,269,4.83,2.46,7.2
1800,57.41,56.21,2.3,0.1,43,3.01,2.35,12.27
1801,15.14,14.16,1.58,0.0,373,4.22,7.04,18.44
1802,19.95,19.4,1.9,0.1,288,2.74,8.89,1.19
1803,29.75,28.99,2.16,0.2,146,2.98,5.11,8.47
1804,51.79,56.9,2.08,0.0,70,3.77,1.51,17.15
1805,48.99,53.84,2.27,0.05,37,4.27,5.17,8.8
1806,81.97,75.66,2.43,0.0,5,4.65,9.27,14.68
1807,76.55,80.01,1.38,0.2,111,4.36,2.51,14.15
1808,48.37,44.03,2.4,0.2,69,2.54,14.6,4.9
1809,40.03,36.27,1.95,0.05,72,4.21,11.49,9.54
1810,38.48,35.44,0.64,0.0,142,4.56,9.25,11.76
1811,79.66,87.08,1.86,0.2,56,3.81,10.86,14.59
1812,14.69,15.98,1.87,0.2,532,4.91,13.46,16.63
1813,11.15,10.47,2.31,0.05,153,2.51,19.9,15.44
1814,81.6,76.08,1.25,0.15,41,4.55,15.73,1.54
1815,52.94,50.2,1.67,0.0,50,3.34,11.27,13.74
1816,21.78,21.85,0.52,0.2,747,4.13,15.64,10.45
1817,31.2,31.64,1.16,0.1,223,4.23,10.03,11.9
1818,93.93,88.7,0.62,0.05,219,3.27,6.91,8.09
1819,87.36,91.84,1.54,0.15,92,4.99,5.98,14.57
1820,73.88,71.07,2.13,0.15,7,2.76,8.59,13.8
1821,53.4,57.91,0.91,0.05,154,2.89,1.04,12.01
1822,56.83,58.61,1.55,0.15,121,4.73,4.36,17.37
1823,97.77,96.53,0.91,0.2,152,2.8,3.4,2.94
1824,96.92,102.54,0.74,0.15,215,3.45,19.25,6.72
1825,29.37,31.24,1.52,0.0,239,4.33,2.23,10.41
1826,83.0,79.52,0.66,0.1,172,4.48,10.52,19.21
1827,27.75,26.86,1.67,0.2,128,4.89,18.47,2.37
1828,29.22,31.77,0.56,0.05,605,4.47,12.54,7.4
1829,70.85,66.1,0.71,0.1,271,4.61,10.41,18.59
1830,46.45,42.2,1.6,0.2,123,4.87,15.12,18.06
1831,93.84,92.98,1.68,0.1,59,3.88,7.71,17.44
1832,18.01,19.1,0.56,0.15,546,3.36,4.68,6.86
1833,56.04,59.08,1.65,0.05,127,4.4,17.1,17.09
1834,92.67,100.44,2.18,0.05,29,2.91,2.08,10.6
1835,91.37,91.98,1.94,0.0,29,2.67,16.35,12.78
1836,24.09,22.16,0.76,0.15,441,4.46,2.96,5.54
1837,43.0,43.76,1.68,0.0,81,4.88,12.89,14.43
1838,65.72,69.38,1.84,0.0,47,3.61,10.06,7.23
1839,24.35,22.37,0.57,0.15,520,2.9,19.97,7.53
1840,97.12,90.76,2.21,0.2,5,3.74,8.37,13.1
1841,92.33,83.32,2.31,0.0,12,3.48,19.19,5.56
1842,25.03,25.49,2.2,0.1,171,3.43,8.67,5.26
1843,20.9,22.52,2.15,0.2,271,4.07,13.95,8.01
1844,17.69,18.29,1.99,0.15,322,2.94,13.23,15.78
1845,91.85,100.7,1.77,0.05,47,3.45,2.64,5.27
1846,27.43,25.03,1.86,0.2,196,4.67,15.12,15.96
1847,47.47,51.29,2.11,0.0,59,4.32,4.96,14.22
1848,50.4,53.56,1.82,0.1,55,2.64,8.38,13.9
1849,63.91,61.54,1.16,0.15,218,3.78,15.86,10.02
1850,16.46,18.01,1.25,0.05,397,2.73,18.94,15.17
1851,30.41,29.12,2.29,0.1,118,4.89,11.64,1.26
1852,93.83,101.14,0.53,0.05,275,3.11,10.87,6.81
1853,91.76,98.74,1.9,0.15,39,4.83,10.59,13.9
1854,80.32,84.45,2.41,0.2,48,4.59,16.51,19.76
1855,11.75,11.9,1.91,0.0,439,3.88,19.87,1.05
1856,39.43,36.43,2.49,0.15,48,3.34,13.04,10.69
1857,66.52,66.94,1.88,0.1,98,4.64,8.19,18.55
1858,34.77,33.77,0.57,0.2,359,2.88,5.15,17.41
1859,91.86,97.23,2.15,0.05,23,2.95,4.78,1.44
1860,67.05,70.51,1.07,0.2,216,3.06,17.27,11.06
1861,16.47,17.82,1.39,0.2,552,3.99,19.85,1.08
1862,91.81,82.9,1.12,0.1,96,3.29,14.26,16.0
1863,96.2,102.15,1.04,0.0,58,4.97,19.16,6.87
1864,16.99,18.48,1.36,0.2,405,2.99,7.65,15.55
1865,57.91,61.26,1.26,0.2,277,4.51,12.92,18.95
1866,37.3,34.54,1.77,0.0,178,2.74,10.72,19.55
1867,45.36,41.56,2.13,0.0,37,3.38,10.16,17.99
1868,26.17,23.66,1.09,0.05,137,3.11,13.02,4.88
1869,62.03,63.62,0.93,0.05,111,4.94,6.9,4.7
1870,96.22,98.71,1.83,0.0,5,2.56,13.17,12.89
1871,55.28,60.66,1.84,0.15,175,4.3,13.78,11.34
1872,17.46,17.11,2.3,0.0,117,3.12,16.89,1.18
1873,65.8,63.59,0.53,0.05,213,4.53,14.88,8.44
1874,40.62,41.63,2.21,0.1,122,3.28,7.08,18.23
1875,87.03,92.7,1.54,0.1,56,2.97,9.57,18.07
1876,49.12,53.41,1.74,0.2,147,4.23,3.29,4.87
1877,27.36,29.01,0.68,0.1,402,3.14,5.89,8.26
