Price,Competitor Price,Discount,Elasticity Index,Storage Cost,Return Rate (%),Customer Reviews,Demand
1708.87,1638.7,0.01,0.79,16.2,8.08,3.64,863
1661.78,1712.52,0.1,1.71,9.43,19.07,4.39,50
584.98,612.41,0.24,0.69,39.53,5.93,3.76,1882
1809.74,1791.57,0.04,1.74,16.41,8.91,2.86,50
354.93,366.77,0.15,1.49,31.43,23.74,3.32,1355
355.89,398.83,0.06,1.23,13.45,4.48,4.56,1769
1545.15,1487.57,0.09,1.61,9.61,23.43,3.96,50
1457.48,1457.72,0.09,0.9,32.07,5.28,3.63,733
1090.12,1148.52,0.23,1.69,13.35,15.73,3.69,361
1427.83,1405.79,0.3,0.81,22.39,12.86,4.73,1193
641.75,633.57,0.16,1.72,19.07,10.11,3.47,949
1889.53,2041.69,0.29,0.79,18.45,11.75,4.96,1192
864.16,887.19,0.05,0.86,26.28,12.55,3.27,1266
1566.21,1522.52,0.08,0.9,33.35,11.67,3.97,560
1784.3,1804.34,0.29,1.38,36.55,12.83,3.04,50
1069.18,1086.49,0.22,1.58,12.89,2.63,4.02,796
105.6,108.09,0.18,1.2,24.41,15.23,4.4,2305
1566.39,1629.5,0.15,1.06,33.77,17.05,3.35,369
1908.93,1832.28,0.17,0.73,37.19,12.32,4.44,1077
526.66,569.66,0.21,0.56,33.19,24.45,4.67,2147
1970.24,1907.22,0.23,0.99,13.44,12.97,4.25,292
204.62,216.82,0.34,1.6,31.81,12.08,4.67,2302
1485.64,1590.44,0.29,0.81,28.94,10.95,4.49,1213
1838.14,1840.88,0.14,1.54,14.34,15.35,4.72,50
1917.62,1935.05,0.18,1.18,11.11,12.0,3.48,50
168.07,177.46,0.19,1.07,20.98,21.86,4.45,2108
1861.98,1990.93,0.23,1.0,35.49,4.09,4.85,744
1504.83,1561.96,0.24,1.14,18.6,15.61,3.26,185
1720.75,1613.15,0.18,1.15,15.87,6.7,3.18,50
1212.47,1206.6,0.23,1.67,37.95,3.14,4.01,186
530.05,567.71,0.3,1.69,12.57,23.16,2.87,1248
1344.58,1271.1,0.29,1.51,18.57,21.7,4.05,137
1480.84,1418.66,0.08,1.64,28.6,21.81,4.13,50
626.68,654.58,0.05,1.04,11.38,10.2,4.82,1527
1098.98,1085.42,0.34,0.91,31.26,14.1,4.62,1303
1637.09,1636.9,0.35,1.64,28.53,13.27,2.82,50
1574.45,1575.25,0.32,0.91,23.71,9.97,4.31,1038
798.99,792.04,0.25,0.84,18.67,19.28,4.31,1661
1435.02,1490.83,0.11,1.33,21.55,19.85,3.23,172
1774.2,1933.72,0.29,0.86,21.77,11.72,4.04,962
1725.22,1678.85,0.25,1.04,34.84,19.82,4.2,323
247.59,253.36,0.34,0.72,27.1,21.39,4.67,2194
695.89,685.45,0.26,1.48,37.91,22.74,3.89,1027
595.96,629.52,0.16,1.17,10.94,23.34,3.36,1631
978.98,988.63,0.14,0.97,32.09,23.39,4.22,1049
467.51,536.69,0.12,1.52,30.43,23.99,4.84,1710
415.41,431.31,0.09,0.73,37.13,22.82,2.94,1575
1539.46,1588.93,0.25,0.86,32.07,21.67,3.74,725
932.92,1016.75,0.34,0.71,10.59,13.93,3.38,1775
573.0,572.57,0.15,1.7,18.36,21.41,4.62,1259
380.66,377.79,0.33,1.27,8.81,9.58,4.28,1984
751.23,772.92,0.08,0.73,14.75,8.49,4.19,1816
1632.03,1620.57,0.33,1.68,26.25,23.74,3.88,50
1273.96,1185.14,0.05,1.18,13.22,16.95,3.58,467
1656.72,1633.48,0.18,0.93,20.47,16.09,4.24,825
1611.35,1621.14,0.29,1.16,27.98,9.34,3.93,571
1983.94,2107.69,0.23,1.54,23.48,5.37,4.87,50
167.76,167.14,0.15,1.2,9.65,18.64,3.47,1853
1441.27,1357.6,0.27,1.6,18.43,23.91,3.1,50
480.29,457.78,0.05,0.79,15.82,12.27,4.48,1819
543.53,596.63,0.0,1.69,10.04,8.96,3.38,1168
250.0,257.2,0.27,1.23,37.2,18.82,3.15,1849
1537.09,1668.29,0.17,1.59,12.99,17.34,3.9,50
185.58,216.47,0.32,1.14,32.89,21.47,4.78,2281
1173.18,1132.57,0.0,1.56,9.57,18.28,4.86,259
449.46,451.04,0.31,1.62,11.91,19.98,4.8,1641
1554.88,1432.25,0.24,1.71,23.54,2.45,4.74,50
715.35,706.33,0.2,0.81,38.71,22.43,3.7,1444
225.14,221.69,0.25,0.89,33.79,19.9,3.78,1836
1876.83,2039.9,0.01,0.98,30.56,4.94,3.93,358
546.23,550.41,0.11,1.58,24.76,13.17,4.4,1316
890.8,875.54,0.22,0.55,8.05,3.81,4.31,2038
442.03,504.66,0.16,1.03,21.65,20.67,3.36,1474
492.86,455.15,0.03,1.26,28.29,4.73,2.95,1444
965.09,1044.7,0.0,1.36,35.42,6.87,3.91,613
188.34,196.17,0.26,0.77,11.56,22.5,3.3,2143
117.39,116.06,0.26,0.97,38.39,12.42,4.19,2197
1220.6,1195.06,0.03,1.0,36.42,16.05,4.93,969
797.61,805.3,0.3,1.62,7.48,12.88,3.09,1201
1911.53,1943.88,0.32,1.0,12.21,12.58,3.88,390
1924.29,1972.1,0.02,1.15,24.92,22.25,2.87,50
114.28,117.96,0.3,1.55,22.12,9.88,3.69,2041
1259.68,1298.51,0.34,1.0,16.97,3.17,3.44,1240
597.65,601.78,0.18,0.52,10.3,11.15,3.56,1864
242.29,255.57,0.29,0.98,22.73,19.72,3.51,1927
1492.86,1533.21,0.13,1.0,7.79,4.22,4.8,962
864.41,801.51,0.16,0.55,21.09,8.46,4.4,1707
622.82,615.92,0.02,1.56,14.78,10.29,4.58,1405
996.32,1100.7,0.25,1.31,20.66,8.04,3.65,1141
406.19,428.96,0.32,1.1,11.27,24.49,4.63,2081
1353.13,1524.34,0.32,1.35,7.02,8.12,3.16,324
737.14,735.06,0.14,0.74,6.32,9.03,3.26,1438
1900.95,1836.8,0.12,1.5,13.61,3.33,4.8,50
1262.92,1318.16,0.28,1.72,29.03,10.8,4.57,118
1632.81,1628.56,0.31,1.76,17.61,10.81,3.75,50
1907.66,1925.52,0.2,0.73,13.93,22.41,3.04,460
268.75,258.54,0.25,1.61,7.36,19.78,3.26,1871
1597.57,1620.61,0.18,0.72,16.32,2.73,4.33,1409
896.53,955.13,0.35,0.76,15.31,9.24,4.69,1949
1020.11,1040.34,0.21,1.15,20.54,2.12,4.12,1104
1198.6,1235.93,0.22,1.71,24.14,6.5,4.02,506
1274.31,1298.59,0.22,1.75,27.23,22.94,4.23,148
1708.97,1848.24,0.26,0.6,5.35,10.65,4.13,1537
461.85,495.62,0.19,1.61,12.91,8.21,4.1,1665
1258.84,1252.07,0.2,1.75,10.63,11.24,4.71,50
1432.82,1378.49,0.27,0.95,35.95,15.39,4.91,926
783.92,797.61,0.19,1.17,32.74,5.83,2.9,1278
337.79,344.17,0.02,0.58,15.95,4.69,3.67,1973
1817.31,1893.26,0.25,1.12,12.02,12.3,4.99,294
199.62,192.03,0.3,1.35,29.31,17.32,4.1,2241
1283.91,1402.59,0.1,1.33,29.63,24.66,4.69,334
1220.96,1349.32,0.1,1.21,38.04,5.8,4.49,847
1301.71,1252.24,0.12,1.46,17.08,2.0,4.49,408
1883.4,1912.92,0.26,1.03,19.9,17.68,3.23,277
1941.62,1920.58,0.13,0.54,27.05,24.56,4.79,1158
520.47,519.69,0.07,0.71,14.15,21.43,3.12,1429
1447.99,1612.06,0.06,0.57,6.7,23.57,4.67,1566
1612.49,1662.78,0.09,0.99,29.54,20.4,4.9,639
1046.13,1072.22,0.13,0.52,32.65,12.54,3.1,1304
1428.49,1534.72,0.26,0.68,19.91,16.56,3.64,1366
143.42,132.13,0.21,1.32,35.01,23.53,3.99,2007
932.42,1029.21,0.09,0.8,6.23,6.02,3.01,1388
899.59,1015.94,0.1,1.51,10.54,23.83,4.59,911
1550.8,1612.06,0.21,1.24,38.25,12.32,4.67,443
640.43,587.06,0.0,0.51,24.05,20.18,3.14,1448
1847.24,1861.02,0.13,1.39,39.8,20.43,3.31,50
1441.16,1592.42,0.23,0.78,39.17,10.99,4.59,1192
1495.98,1497.39,0.28,1.56,28.87,8.78,4.49,162
1875.56,1759.13,0.13,1.63,27.7,10.46,4.2,50
1076.65,1099.64,0.03,1.06,21.46,15.68,4.87,885
1058.93,975.74,0.03,0.72,29.18,5.87,2.88,1081
123.2,124.97,0.04,1.62,34.05,11.63,2.97,1895
265.55,265.97,0.01,1.14,27.26,9.45,3.0,1698
1604.86,1596.5,0.06,1.11,32.99,4.38,4.94,138
1249.85,1349.37,0.06,1.06,27.67,11.64,3.97,743
1517.21,1572.64,0.14,1.57,14.48,17.69,4.19,50
924.72,1006.89,0.35,0.66,29.6,2.73,4.46,2174
401.64,413.52,0.04,1.66,28.15,2.25,4.44,1392
310.25,307.4,0.17,1.24,33.04,9.93,3.99,1876
1872.93,1879.45,0.09,0.96,30.24,3.04,3.24,243
1502.43,1502.24,0.26,1.4,24.4,15.96,2.93,50
373.66,346.0,0.21,1.36,29.47,13.37,4.18,1783
645.61,675.87,0.09,1.71,6.03,23.55,4.59,1085
431.34,448.68,0.01,1.32,17.0,19.49,4.89,1559
707.55,745.7,0.12,1.33,7.48,9.56,4.53,1401
1275.65,1274.33,0.31,1.07,39.42,3.13,3.27,878
894.46,938.94,0.05,1.42,27.68,16.3,4.46,836
1686.22,1642.53,0.27,1.64,38.77,3.17,4.91,50
211.97,213.89,0.21,0.95,39.62,4.94,4.21,2155
165.48,166.65,0.18,1.56,19.26,6.39,3.86,1876
1596.74,1587.69,0.04,1.7,27.46,14.23,2.98,50
1692.15,1736.57,0.15,1.54,14.68,17.28,4.64,50
1343.68,1471.2,0.14,0.95,39.8,15.15,4.18,877
537.31,590.36,0.06,1.65,10.22,13.21,2.91,1187
1238.93,1231.66,0.13,1.12,6.48,16.61,2.95,569
264.49,286.29,0.03,0.77,19.17,10.42,3.59,1778
1091.94,985.69,0.05,1.27,22.03,12.67,4.09,745
948.1,977.1,0.22,1.18,27.73,18.3,3.72,1177
243.23,240.7,0.16,0.79,33.15,2.58,3.61,2214
1529.47,1539.6,0.3,1.32,15.17,13.73,2.99,140
1858.38,1962.5,0.12,1.12,37.48,11.34,4.66,50
346.35,373.01,0.11,0.68,19.85,7.49,2.91,1850
1754.5,1834.81,0.25,1.13,39.26,17.66,3.55,108
223.27,220.57,0.3,1.19,36.41,7.4,4.07,2027
1471.55,1448.01,0.04,1.79,22.38,12.02,3.99,50
1690.38,1788.22,0.02,1.36,18.1,20.36,3.06,50
1072.59,1084.22,0.12,1.21,11.1,12.39,4.59,1137
1640.2,1633.51,0.19,1.69,37.32,19.8,3.99,50
1875.02,1888.69,0.2,1.07,15.11,13.09,3.91,297
1146.01,1082.48,0.17,0.5,5.89,2.87,4.62,2021
1236.46,1315.23,0.12,0.53,22.61,2.46,4.73,1624
1852.83,1824.46,0.01,1.42,19.23,5.78,4.63,50
637.88,650.16,0.21,0.69,26.81,4.6,3.09,1882
1470.65,1620.41,0.17,1.55,25.55,15.45,4.51,151
1451.88,1632.85,0.2,1.65,32.89,14.81,4.7,50
1364.37,1243.6,0.03,1.04,18.56,4.21,4.64,711
1359.8,1408.31,0.29,1.36,36.54,13.93,4.51,527
569.58,542.14,0.14,1.56,37.85,4.28,4.78,1332
1803.91,1754.42,0.0,1.13,14.7,18.79,3.26,50
1281.34,1300.92,0.12,0.69,36.41,7.32,4.61,1144
723.95,760.95,0.22,0.66,23.29,13.93,3.11,1941
469.8,490.7,0.07,1.67,31.0,21.32,4.0,1042
1480.28,1461.91,0.19,1.0,15.03,9.08,4.77,836
136.99,139.17,0.2,1.79,39.28,7.12,4.85,2204
1108.54,1265.59,0.1,0.56,32.36,23.35,3.36,1348
490.15,513.28,0.24,1.22,9.39,8.66,4.75,1905
1837.94,1706.43,0.33,1.64,10.57,3.75,4.43,50
1461.94,1525.11,0.17,1.57,26.34,11.8,4.42,50
948.75,901.16,0.18,1.62,13.49,12.85,3.35,380
1260.03,1263.58,0.09,1.41,30.82,24.91,4.54,392
1019.73,1116.72,0.17,1.04,9.02,6.48,4.33,1518
228.55,235.52,0.04,1.56,27.45,10.97,3.58,2004
902.34,866.23,0.31,1.67,28.75,18.64,4.54,747
1272.04,1409.54,0.24,1.39,39.25,4.15,4.79,785
1062.56,1053.4,0.28,1.06,20.0,18.4,2.88,1021
1899.71,1922.7,0.11,1.33,17.73,15.96,4.64,50
804.67,875.35,0.18,0.66,32.94,9.87,4.24,1951
1112.12,1203.35,0.09,1.12,14.98,22.68,4.62,848
812.45,874.64,0.06,1.17,26.98,15.42,4.64,1327
1780.1,1764.35,0.34,0.78,35.45,16.1,4.92,1185
1837.34,1780.62,0.12,0.78,15.32,16.45,4.83,1044
999.99,1001.09,0.12,0.63,30.84,5.4,4.87,1699
457.96,484.78,0.02,1.56,36.56,5.85,3.14,1326
943.29,1012.32,0.09,0.57,6.96,13.2,4.55,1691
1629.92,1764.19,0.27,1.13,30.15,19.3,4.82,546
803.52,846.83,0.19,1.11,18.15,5.58,4.46,1714
1837.8,1756.98,0.33,1.8,38.58,21.62,2.88,50
1627.27,1641.09,0.26,0.77,21.2,18.4,4.54,942
351.36,377.25,0.19,1.75,20.18,14.84,3.11,1574
1113.12,1041.12,0.15,1.51,38.02,13.86,4.33,280
1754.12,1676.25,0.3,1.36,11.29,21.4,4.0,50
1875.7,1900.72,0.2,1.34,29.54,6.52,3.26,50
315.86,320.03,0.16,1.71,10.18,11.42,4.41,1850
294.45,298.76,0.2,1.5,5.32,18.47,3.39,1900
1034.31,1113.81,0.14,1.21,34.42,16.38,4.32,1014
1084.92,1136.37,0.28,1.15,6.7,15.78,3.51,1133
585.38,612.71,0.21,1.75,7.51,22.26,3.09,926
1812.18,1864.61,0.3,0.79,8.35,16.57,3.16,971
525.0,567.26,0.32,0.64,30.82,19.67,2.89,1665
1431.39,1569.93,0.34,0.57,39.27,21.61,3.46,1564
1533.88,1714.84,0.33,1.37,17.12,11.86,2.95,222
157.15,162.72,0.29,0.57,18.83,6.79,3.61,2367
194.03,202.39,0.28,0.86,18.04,22.28,4.58,2277
1262.03,1210.85,0.21,1.32,32.22,18.94,4.75,671
308.99,305.2,0.26,1.49,34.2,9.94,3.61,1635
432.62,421.28,0.03,0.86,19.19,3.8,4.91,2036
1729.12,1938.83,0.03,1.1,12.89,17.71,4.86,223
973.3,1055.52,0.31,0.96,10.11,16.34,4.93,1749
835.87,781.1,0.3,0.58,29.49,11.05,4.76,2177
1867.0,2021.8,0.21,0.88,28.01,8.68,4.13,634
938.73,932.28,0.14,1.55,12.98,18.18,3.91,940
497.91,491.03,0.15,1.43,8.18,12.79,4.71,1816
923.61,965.58,0.28,1.17,36.07,3.2,4.35,1420
1027.66,961.01,0.28,0.56,26.65,24.23,3.3,1533
1652.53,1548.12,0.05,1.09,13.96,17.58,4.37,417
1672.48,1828.55,0.06,0.93,36.86,12.37,4.56,604
484.27,504.43,0.01,1.63,12.74,14.58,4.33,1323
931.44,940.86,0.05,1.18,31.24,7.76,3.24,1090
1887.47,1993.7,0.08,0.83,32.98,7.9,3.44,519
493.74,514.28,0.14,0.77,25.01,3.31,3.65,1864
479.66,463.08,0.22,1.24,36.2,15.9,3.41,1520
887.6,924.95,0.23,1.07,31.14,11.03,4.64,1396
1846.1,1870.95,0.06,1.32,13.06,23.09,3.18,50
705.8,722.76,0.3,1.07,31.71,16.76,2.87,1480
1134.93,1109.79,0.16,1.29,33.88,14.5,3.88,593
523.19,509.26,0.07,1.18,30.1,13.11,3.76,1420
378.67,424.14,0.29,0.79,9.46,16.49,3.83,2050
720.87,735.93,0.05,1.6,26.83,12.48,4.69,1028
967.27,1001.68,0.06,1.04,8.18,11.54,3.65,1082
1523.84,1701.42,0.23,1.47,15.95,4.1,4.22,50
905.33,941.23,0.07,0.57,8.07,12.9,3.48,1405
1603.58,1690.41,0.04,0.8,12.2,6.91,4.16,891
1849.32,1744.18,0.28,0.66,11.59,8.75,3.02,1059
278.01,293.15,0.28,1.53,23.3,20.35,4.03,1982
1436.49,1595.12,0.32,0.83,24.76,13.97,2.98,1000
598.77,622.68,0.16,1.32,28.13,17.63,3.48,1138
806.49,779.97,0.12,0.86,26.14,16.86,4.56,1457
274.96,253.2,0.31,0.67,36.9,7.02,4.42,2500
1238.98,1285.85,0.02,1.47,20.37,10.4,4.3,311
1726.03,1591.66,0.02,1.44,29.69,7.79,4.95,50
713.77,713.36,0.09,0.65,32.03,8.33,3.54,1563
1433.61,1413.14,0.31,1.65,20.7,12.95,3.57,50
1646.14,1604.41,0.26,1.63,26.24,12.4,2.87,50
907.84,976.73,0.19,0.94,8.5,12.23,3.87,1464
648.57,618.59,0.33,1.58,33.47,21.95,3.57,1403
350.21,361.36,0.12,1.35,20.03,18.55,4.81,1668
1860.94,1945.39,0.16,1.67,33.51,9.51,4.83,50
705.0,692.32,0.16,1.35,6.75,7.69,3.56,1249
1373.68,1349.79,0.07,1.69,13.26,4.87,3.56,50
1016.37,1081.54,0.15,1.14,33.15,16.16,3.63,776
1704.12,1700.54,0.13,1.72,10.05,6.4,3.29,50
723.35,726.82,0.16,1.39,12.53,12.77,4.16,1316
1706.97,1841.68,0.08,1.18,12.64,14.68,4.02,50
1832.44,1946.96,0.16,1.56,14.06,23.94,3.1,50
1699.15,1906.77,0.02,0.57,6.55,4.52,3.75,1371
719.68,750.97,0.11,1.51,19.04,8.83,4.7,1160
672.34,676.16,0.21,0.82,23.53,9.43,4.54,1773
912.3,978.44,0.08,1.45,37.14,3.07,2.81,882
1589.36,1638.01,0.29,1.21,24.17,11.63,3.23,253
1337.26,1433.13,0.04,0.78,22.4,22.62,2.94,962
582.64,598.18,0.0,1.55,37.4,9.31,3.78,1156
986.15,992.16,0.11,1.3,35.67,17.35,3.01,445
551.66,569.19,0.08,0.76,18.63,5.87,2.83,1739
1640.72,1721.72,0.05,1.0,36.85,14.87,4.69,499
1748.03,1888.74,0.35,1.27,31.81,18.14,3.34,307
753.77,860.24,0.29,0.82,8.16,17.18,4.91,2052
1912.71,1945.88,0.22,1.63,18.46,15.33,4.25,50
1065.89,1032.13,0.34,1.65,24.95,10.02,3.64,738
853.91,829.33,0.17,1.1,13.07,17.75,4.33,1241
170.73,168.88,0.21,1.31,8.75,23.38,2.86,1800
733.59,764.74,0.31,1.57,13.01,7.88,3.73,1182
1724.68,1666.08,0.08,1.47,34.17,6.86,4.41,50
1466.19,1459.38,0.01,1.58,30.61,23.46,4.83,50
1864.58,1927.84,0.06,1.72,36.86,16.0,3.05,50
158.37,157.4,0.17,1.6,14.7,3.84,3.65,2003
1601.31,1443.64,0.14,1.62,10.77,18.75,3.45,50
1114.32,1174.63,0.25,1.51,30.11,22.29,2.84,375
1892.77,1982.06,0.13,1.45,22.81,13.3,3.14,50
1534.93,1710.77,0.09,1.46,8.4,2.31,4.88,294
1083.01,1305.68,0.32,1.78,24.26,20.33,3.21,406
1342.73,1388.25,0.1,0.66,37.01,17.58,4.18,1357
1928.78,1719.59,0.16,0.77,38.24,6.31,2.8,337
264.57,259.02,0.16,1.18,19.4,12.27,4.6,1782
489.51,502.76,0.12,0.76,32.78,24.61,3.81,1747
885.93,933.38,0.32,0.8,31.89,21.95,3.75,1501
679.45,610.14,0.22,1.12,6.84,2.09,3.63,1618
1158.41,1240.8,0.11,0.58,24.59,15.1,4.94,1496
1242.58,1282.12,0.3,1.11,29.11,19.18,4.76,858
1388.55,1445.1,0.0,0.67,12.4,19.17,2.85,897
118.56,123.24,0.3,1.61,29.86,17.02,3.99,2336
1746.89,1669.63,0.22,0.97,20.59,4.91,3.84,266
463.38,488.02,0.18,1.04,17.57,22.93,3.3,1783
266.86,275.44,0.12,1.59,9.36,13.56,4.75,1704
1639.7,1575.04,0.05,1.57,35.33,8.73,3.05,50
522.16,548.41,0.17,0.58,37.93,13.39,3.4,1525
616.65,630.43,0.06,1.12,11.52,20.61,4.28,1364
704.1,746.45,0.21,0.75,10.29,13.81,3.18,1818
528.66,539.26,0.06,0.68,12.32,17.32,4.75,2000
1402.93,1341.36,0.34,1.35,14.09,20.0,3.71,284
440.13,437.06,0.23,1.37,5.92,22.84,4.79,1733
1756.6,1745.18,0.2,1.8,21.02,19.48,4.41,50
1141.37,1157.28,0.22,0.8,29.43,18.2,3.99,1285
1566.21,1671.3,0.3,0.82,28.72,5.15,3.49,1219
1829.67,1792.53,0.19,1.01,18.41,12.65,4.07,671
1832.36,1911.06,0.08,1.2,30.03,23.05,3.1,50
1260.1,1209.72,0.15,1.51,17.2,14.11,3.35,50
1442.82,1583.05,0.04,0.62,30.5,17.26,3.71,1141
587.42,590.92,0.02,1.05,26.03,11.25,3.45,1317
739.51,744.28,0.0,0.86,37.97,16.23,2.84,1016
1048.18,1025.49,0.16,1.54,17.17,7.82,3.1,444
753.27,838.8,0.04,1.54,5.2,20.87,4.08,943
1018.78,945.92,0.2,0.74,25.56,14.71,4.35,1497
948.41,1024.44,0.0,0.86,36.93,13.76,3.82,1250
1000.77,1044.24,0.04,0.97,19.58,22.3,4.85,1067
869.74,812.87,0.31,1.67,34.65,11.45,3.88,883
488.34,498.31,0.0,0.84,30.48,21.65,2.86,1339
1447.12,1393.75,0.08,1.42,26.1,15.45,4.73,82
526.52,528.76,0.0,1.21,12.33,17.08,3.0,1015
428.63,424.4,0.17,0.71,36.25,12.24,2.99,1558
533.68,567.28,0.14,1.47,23.93,9.82,4.45,1318
1122.8,1193.24,0.3,1.3,38.11,7.37,3.05,758
156.91,167.36,0.25,0.56,8.6,18.42,4.55,2396
1353.91,1314.74,0.08,1.51,19.71,2.43,3.38,50
678.1,688.78,0.11,0.88,11.93,6.13,3.93,1915
660.13,622.92,0.14,1.53,12.53,24.84,4.07,1010
1355.13,1396.55,0.15,1.08,32.76,20.65,4.6,497
1578.09,1524.57,0.24,1.13,28.95,3.11,3.15,302
355.32,354.41,0.23,1.66,36.6,21.93,4.04,1636
1337.19,1203.22,0.33,0.98,6.39,16.04,2.86,838
127.03,125.94,0.18,1.77,36.3,9.53,4.11,2310
1986.22,1955.53,0.11,0.94,30.01,6.47,4.83,466
500.5,484.31,0.27,1.23,27.15,12.08,4.55,1833
886.6,916.9,0.22,1.13,8.29,11.97,4.56,1393
941.83,927.86,0.16,1.33,26.74,20.53,3.09,691
680.44,688.56,0.3,0.61,33.88,7.8,3.01,1712
1708.85,1752.13,0.1,1.72,12.73,14.22,3.92,50
1988.26,1949.5,0.34,1.23,14.2,14.66,3.89,50
423.83,429.25,0.27,1.21,6.39,4.42,3.05,2034
322.16,317.94,0.19,0.62,21.33,23.9,3.92,2044
556.26,538.33,0.3,1.58,6.3,22.58,4.35,1539
800.49,793.19,0.32,0.94,38.08,19.49,4.79,1717
100.57,101.98,0.33,0.86,37.32,4.07,3.22,2164
798.37,819.06,0.34,1.1,36.97,15.93,3.26,1484
1190.15,1289.27,0.21,1.13,18.08,2.1,2.95,801
452.19,486.5,0.33,0.96,32.7,21.13,3.98,1794
622.65,620.21,0.33,0.62,17.74,2.5,3.35,2253
912.02,998.88,0.29,1.2,11.76,20.43,4.29,1459
942.87,998.21,0.35,1.26,32.06,18.78,4.59,1335
1166.8,1151.41,0.16,1.31,31.82,20.68,3.15,333
348.23,340.74,0.23,0.63,13.74,13.32,3.12,1824
1143.34,1229.62,0.15,0.88,32.33,19.39,4.35,1279
1416.03,1417.94,0.22,1.03,30.51,5.0,4.34,1031
1999.22,2150.61,0.22,1.65,39.89,5.92,4.19,50
1050.17,1214.2,0.24,1.34,7.77,9.26,3.34,1047
1916.6,1863.64,0.19,1.48,29.39,22.87,4.23,50
938.21,974.17,0.19,1.49,28.25,7.85,3.72,662
1798.08,1942.98,0.25,1.67,16.16,5.37,3.02,50
1478.13,1486.01,0.28,0.61,7.92,21.94,3.63,1328
791.57,753.42,0.07,1.35,35.55,13.11,2.91,835
207.19,224.34,0.3,1.25,36.63,11.26,2.86,1774
662.88,710.73,0.31,1.27,35.74,11.54,3.6,1555
280.37,302.22,0.3,0.89,10.57,18.5,4.49,2086
834.03,810.46,0.14,1.05,24.83,2.64,4.76,1220
1532.05,1493.17,0.16,0.68,25.72,17.83,4.33,1101
1133.81,1151.99,0.31,1.39,28.74,19.41,4.1,954
1138.5,1128.8,0.07,1.03,38.7,18.14,4.35,940
1608.89,1671.9,0.08,0.6,23.44,2.21,3.5,1362
1645.8,1776.18,0.21,0.6,29.29,5.31,3.01,1368
1555.14,1598.59,0.16,0.7,5.33,6.91,4.22,1235
1503.47,1535.55,0.09,0.77,6.71,23.4,3.6,811
823.21,897.17,0.23,1.65,21.97,12.24,4.42,1005
665.78,665.98,0.2,1.76,17.06,24.98,4.6,1221
1086.02,955.18,0.07,0.96,36.6,14.89,4.48,657
447.92,447.91,0.17,1.76,18.47,14.38,4.83,1674
231.08,251.9,0.15,0.93,27.53,24.32,4.09,1921
443.92,475.26,0.35,1.02,34.99,5.95,4.82,2336
1383.27,1456.21,0.33,1.52,13.86,20.4,3.13,50
1851.76,1822.24,0.06,1.29,39.13,4.28,4.3,50
1351.94,1370.98,0.03,1.6,38.74,24.41,3.22,50
1467.56,1455.36,0.04,1.66,15.53,14.39,4.26,50
245.77,244.6,0.3,0.99,8.71,17.84,3.75,2017
769.53,799.36,0.24,1.79,39.24,17.67,4.31,800
1295.91,1259.91,0.09,0.51,38.48,18.93,4.12,1422
1013.87,1098.51,0.02,1.64,36.66,8.95,3.95,637
692.1,689.61,0.07,1.77,33.87,16.63,3.2,598
1873.3,1988.7,0.1,1.08,26.35,20.19,3.49,130
550.79,602.25,0.18,1.11,25.4,3.17,4.05,1622
1386.74,1285.04,0.06,1.66,15.88,7.36,3.5,50
996.44,979.54,0.05,1.51,6.19,8.77,4.66,669
1938.45,1932.58,0.03,1.59,28.27,5.0,2.82,50
103.72,94.55,0.07,0.66,26.78,22.12,4.14,2194
1371.52,1426.28,0.25,0.53,23.84,11.41,2.89,1769
1708.11,1754.44,0.09,1.45,26.96,16.09,4.04,50
1575.4,1686.66,0.22,1.09,25.99,20.1,3.75,533
159.9,159.43,0.22,0.99,5.33,5.26,4.99,2460
709.95,742.03,0.16,1.06,7.91,10.2,4.61,1580
1019.55,985.55,0.25,1.35,20.73,17.2,3.58,739
894.57,928.97,0.06,0.76,24.34,13.54,4.49,1584
516.47,479.95,0.2,1.75,21.45,3.1,3.04,1393
179.18,185.09,0.34,1.2,21.16,17.86,4.48,2247
1221.1,1228.35,0.28,0.81,26.33,2.17,4.54,1560
1914.32,2036.34,0.02,1.43,34.75,6.62,4.27,50
1084.04,1263.38,0.17,1.64,5.71,3.49,3.7,706
639.51,659.76,0.01,0.58,36.68,20.54,4.52,1929
412.74,429.95,0.23,0.82,7.41,16.69,4.54,2147
1896.72,1965.57,0.19,1.55,8.95,20.54,4.65,50
1792.39,1865.4,0.25,0.51,18.61,22.81,3.38,1302
259.73,253.34,0.16,1.64,21.26,14.52,5.0,2072
1665.69,1638.75,0.01,1.69,11.01,5.02,4.59,50
1431.25,1296.25,0.14,1.53,7.83,19.75,3.1,50
688.67,681.64,0.26,1.08,18.22,9.15,3.09,1509
1117.74,1221.76,0.11,1.24,26.17,6.67,3.19,634
766.91,759.89,0.31,1.57,32.41,8.55,2.84,1122
788.79,751.21,0.0,0.62,12.8,24.3,3.32,1451
1132.84,1186.29,0.25,0.69,15.16,4.47,3.89,1841
1640.97,1771.78,0.11,1.34,25.85,18.21,4.26,50
702.65,714.01,0.22,1.21,11.58,9.1,4.07,1378
327.77,336.28,0.23,1.28,12.54,13.04,3.42,1808
1807.76,1956.82,0.13,1.14,15.96,19.35,4.9,219
680.72,636.57,0.08,0.78,29.65,17.9,2.88,1451
503.73,557.93,0.17,1.29,8.86,15.33,4.81,1975
